,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
62778,49232,1,Camden,Hillsdale County,41.7,-84.6,Michigan,26059,147
62780,49235,2,Clayton,Lenawee County,41.86,-84.21,Michigan,26091,136
62784,49236,2,Clinton,Lenawee County,42.1,-84.0,Michigan,26091,136
62788,49237,1,Concord,Jackson County,42.18,-84.64,Michigan,26075,177
62789,49238,2,Deerfield,Lenawee County,41.9,-83.8,Michigan,26091,136
62790,49239,1,Frontier,Hillsdale County,,,Michigan,26059,147
62791,49242,1,Hillsdale,Hillsdale County,41.9,-84.6,Michigan,26059,147
62828,49245,2,Homer,Calhoun County,42.1,-84.8,Michigan,26025,323
62831,49246,2,Horton,Jackson County,42.11,-84.51,Michigan,26075,177
62832,49247,2,Hudson,Lenawee County,41.8,-84.3,Michigan,26091,136
62835,49249,2,Jerome,Hillsdale County,42.04,-84.46,Michigan,26059,147
62837,49250,3,Jonesville,Hillsdale County,42.0,-84.6,Michigan,26059,147
62852,49251,3,Leslie,Ingham County,42.5,-84.4,Michigan,26065,348
62855,49252,3,Litchfield,Hillsdale County,42.04,-84.77,Michigan,26059,147
62859,49253,2,Manitou Beach,Lenawee County,41.97,-84.27,Michigan,26091,136
62860,49255,3,Montgomery,Branch County,41.8,-84.9,Michigan,26023,199
62862,49256,2,Morenci,Lenawee County,41.8,-84.2,Michigan,26091,136
62863,49258,1,Mosherville,Hillsdale County,,,Michigan,26059,147
62864,49265,2,Onsted,Lenawee County,42.01,-84.17,Michigan,26091,136
62866,49266,2,Osseo,Hillsdale County,41.8,-84.5,Michigan,26059,147
62867,49267,1,Ottawa Lake,Monroe County,41.77,-83.73,Michigan,26115,215
62868,49269,2,Parma,Jackson County,42.3,-84.6,Michigan,26075,177
62870,49270,2,Petersburg,Monroe County,41.87,-83.68,Michigan,26115,215
62871,49271,2,Pittsford,Hillsdale County,41.9,-84.5,Michigan,26059,147
62875,49274,2,Reading,Hillsdale County,41.8,-84.8,Michigan,26059,147
62885,49282,2,Somerset Center,Hillsdale County,42.03,-84.41,Michigan,26059,147
62886,49286,3,Tecumseh,Lenawee County,42.0,-83.9,Michigan,26091,136
62895,49287,2,Tipton,Lenawee County,42.03,-84.08,Michigan,26091,136
62898,49288,3,Waldron,Hillsdale County,41.7,-84.4,Michigan,26059,147
62899,49302,1,Alto,Kent County,42.82,-85.4,Michigan,26081,595
62901,49304,2,Baldwin,Lake County,43.9,-85.9,Michigan,26085,15
62902,49306,1,Belmont,Kent County,43.08,-85.57,Michigan,26081,595
62905,49307,1,Big Rapids,Mecosta County,43.7,-85.5,Michigan,26107,88
62940,49309,1,Bitely,Newaygo County,43.8,-85.9,Michigan,26123,102
62944,49310,1,Blanchard,Isabella County,43.5,-85.1,Michigan,26073,106
62945,49315,3,Byron Center,Kent County,42.8,-85.7,Michigan,26081,595
62949,49316,1,Caledonia,Kent County,42.79,-85.55,Michigan,26081,595
62951,49318,2,Casnovia,Muskegon County,43.23,-85.83,Michigan,26121,560
62952,49319,1,Cedar Springs,Kent County,43.2,-85.5,Michigan,26081,595
62954,49320,1,Chippewa Lake,Mecosta County,43.745,-85.292,Michigan,26107,88
62955,49321,1,Comstock Park,Kent County,43.08,-85.68,Michigan,26081,595
62981,49323,1,Dorr,Allegan County,42.7,-85.8,Michigan,26005,152
62985,49325,2,Freeport,Barry County,42.8,-85.3,Michigan,26015,72
62986,49326,2,Gowen,Kent County,43.25,-85.31,Michigan,26081,595
62987,49327,2,Grant,Newaygo County,43.4,-85.9,Michigan,26123,102
62993,49329,1,Howard City,Montcalm County,43.4,-85.5,Michigan,26117,100
62998,49330,1,Kent City,Kent County,43.25,-85.74,Michigan,26081,595
63000,49331,2,Lowell,Kent County,43.0,-85.3,Michigan,26081,595
63003,49332,1,Mecosta,Mecosta County,43.6,-85.3,Michigan,26107,88
63004,49333,2,Middleville,Barry County,42.7,-85.5,Michigan,26015,72
63006,49336,2,Morley,Mecosta County,43.5,-85.4,Michigan,26107,88
63012,49337,3,Newaygo,Newaygo County,43.4,-85.7,Michigan,26123,102
63025,49338,2,Paris,Mecosta County,43.8,-85.6,Michigan,26107,88
63027,49340,1,Remus,Mecosta County,43.6,-85.1,Michigan,26107,88
63028,49341,2,Rockford,Kent County,43.1,-85.5,Michigan,26081,595
63032,49342,2,Rodney,Mecosta County,43.69,-85.33,Michigan,26107,88
63036,49344,1,Shelbyville,Allegan County,42.59,-85.59,Michigan,26005,152
63037,49345,1,Sparta,Kent County,43.15,-85.69,Michigan,26081,595
63041,49346,3,Stanwood,Mecosta County,43.6,-85.4,Michigan,26107,88
63045,49348,1,Wayland,Allegan County,42.7,-85.6,Michigan,26005,152
63048,49349,3,White Cloud,Newaygo County,43.6,-85.8,Michigan,26123,102
63062,49401,2,Allendale,Ottawa County,42.98,-85.95,Michigan,26139,220
63070,49404,1,Coopersville,Ottawa County,43.1,-85.9,Michigan,26139,220
63077,49405,1,Custer,Mason County,43.9,-86.2,Michigan,26105,100
63082,49406,2,Douglas,Allegan County,42.64,-86.2,Michigan,26005,152
63083,49408,3,Fennville,Allegan County,42.6,-86.1,Michigan,26005,152
63091,49410,1,Fountain,Mason County,44.01,-86.15,Michigan,26105,100
63096,49411,2,Free Soil,Mason County,44.1,-86.3,Michigan,26105,100
63098,49412,1,Fremont,Newaygo County,43.5,-85.9,Michigan,26123,102
63119,49415,2,Fruitport,Muskegon County,43.15,-86.13,Michigan,26121,560
63122,49417,3,Grand Haven,Ottawa County,43.0,-86.1,Michigan,26139,220
63143,49418,2,Grandville,Kent County,42.88,-85.78,Michigan,26081,595
63157,49419,1,Hamilton,Allegan County,42.7,-86.0,Michigan,26005,152
63158,49420,1,Hart,Oceana County,43.7,-86.3,Michigan,26127,46
63163,49421,2,Hesperia,Oceana County,43.6,-86.1,Michigan,26127,46
63167,49423,1,Holland,Ottawa County,42.7,-86.1,Michigan,26139,220
63200,49424,1,Holland,Ottawa County,42.8,-86.1,Michigan,26139,220
63233,49425,1,Holton,Muskegon County,43.4,-86.1,Michigan,26121,560
63240,49426,2,Hudsonville,Ottawa County,42.8,-85.9,Michigan,26139,220
63248,49428,2,Jenison,Ottawa County,42.92,-85.84,Michigan,26139,220
63251,49431,3,Ludington,Mason County,44.0,-86.4,Michigan,26105,100
63282,49435,1,Marne,Ottawa County,43.03,-85.83,Michigan,26139,220
63283,49437,2,Montague,Muskegon County,43.5,-86.3,Michigan,26121,560
63295,49440,2,Muskegon,Muskegon County,43.24,-86.26,Michigan,26121,560
63296,49441,1,Muskegon,Muskegon County,43.18,-86.28,Michigan,26121,560
63346,49442,2,Muskegon,Muskegon County,43.2,-86.1,Michigan,26121,560
63460,49443,1,Muskegon,Muskegon County,,,Michigan,26121,560
63461,49444,1,Muskegon,Muskegon County,43.18,-86.19,Michigan,26121,560
63536,49445,1,Muskegon,Muskegon County,43.3,-86.3,Michigan,26121,560
63547,49446,1,New Era,Oceana County,43.6,-86.4,Michigan,26127,46
63552,49448,2,Nunica,Ottawa County,43.1,-86.07,Michigan,26139,220
63555,49449,2,Pentwater,Oceana County,43.8,-86.37,Michigan,26127,46
63558,49450,1,Pullman,Allegan County,42.5,-86.1,Michigan,26005,152
63564,49451,2,Ravenna,Muskegon County,43.2,-86.0,Michigan,26121,560
63565,49452,3,Rothbury,Oceana County,43.51,-86.27,Michigan,26127,46
63569,49454,2,Scottville,Mason County,43.9,-86.3,Michigan,26105,100
63578,49455,1,Shelby,Oceana County,43.6,-86.3,Michigan,26127,46
63584,49456,2,Spring Lake,Ottawa County,43.09,-86.2,Michigan,26139,220
63592,49457,1,Twin Lake,Muskegon County,43.4,-86.2,Michigan,26121,560
63612,49460,2,West Olive,Ottawa County,42.93,-86.12,Michigan,26139,220
63613,49461,1,Whitehall,Muskegon County,43.4,-86.3,Michigan,26121,560
63628,49464,1,Zeeland,Ottawa County,42.9,-86.0,Michigan,26139,220
63637,49503,1,Grand Rapids,Kent County,42.95,-85.67,Michigan,26081,595
63655,49504,2,Grand Rapids,Kent County,42.98,-85.71,Michigan,26081,595
